Store ID,Store Name,Day,Slot,Slot Tag,Orders,Sales,AOV,Campaign Type,Campaign Name,Ads Campaign Name,Minimum Subtotal,Minimum Bid,Status
841,,Friday,Overnight,5,40,779.0,19.48,Offer,TODC-841-$25,,25,,Pending
841,,Friday,Breakfast,12,34,670.0,19.71,Offer,TODC-841-$25,,25,,Pending
841,,Friday,Lunch,19,17,365.0,21.47,Offer,TODC-841-$30,,30,,Pending
841,,Friday,Afternoon,26,14,263.0,18.79,Offer + Ads,TODC-841-$25,TODC-ADS-841,25,3.0,Pending
841,,Friday,Dinner,33,18,377.0,20.94,Offer,TODC-841-$30,,30,,Pending
841,,Friday,Late night,40,38,818.0,21.53,Offer,TODC-841-$30,,30,,Pending
841,,Saturday,Overnight,6,41,872.0,21.27,Offer,TODC-841-$30,,30,,Pending
841,,Saturday,Breakfast,13,34,664.0,19.53,Offer,TODC-841-$25,,25,,Pending
841,,Saturday,Lunch,20,17,392.0,23.06,Offer,TODC-841-$30,,30,,Pending
841,,Saturday,Afternoon,27,14,282.0,20.14,Offer + Ads,TODC-841-$25,TODC-ADS-841,25,3.0,Pending
841,,Saturday,Dinner,34,15,322.0,21.47,Offer,TODC-841-$30,,30,,Pending
841,,Saturday,Late night,41,32,684.0,21.38,Offer,TODC-841-$30,,30,,Pending
841,,Sunday,Overnight,7,45,992.0,22.04,Offer,TODC-841-$30,,30,,Pending
841,,Sunday,Breakfast,14,30,611.0,20.37,Offer,TODC-841-$25,,25,,Pending
841,,Sunday,Lunch,21,15,323.0,21.53,Offer,TODC-841-$30,,30,,Pending
841,,Sunday,Afternoon,28,13,253.0,19.46,Offer + Ads,TODC-841-$25,TODC-ADS-841,25,3.0,Pending
841,,Sunday,Dinner,35,15,318.0,21.2,Offer,TODC-841-$30,,30,,Pending
841,,Sunday,Late night,42,32,643.0,20.09,Offer,TODC-841-$25,,25,,Pending
