Operator,Merchant Store ID,Month,Week,Date,Day,Day part,Sales,Sales WoW Δ,Sales WoW %,Payouts,Payouts WoW Δ,Payouts WoW %,Mkt Spend,Mkt Spend WoW Δ,Mkt Spend WoW %,Customer Discounts,Customer Discounts WoW Δ,Customer Discounts WoW %,Orders,Orders WoW Δ,Orders WoW %,GC $0-15,GC $0-15 WoW Δ,GC $0-15 WoW %,GC $15-20,GC $15-20 WoW Δ,GC $15-20 WoW %,GC $20-25,GC $20-25 WoW Δ,GC $20-25 WoW %,GC $25-30,GC $25-30 WoW Δ,GC $25-30 WoW %,GC $30-$35,GC $30-$35 WoW Δ,GC $30-$35 WoW %,GC $35-$40,GC $35-$40 WoW Δ,GC $35-$40 WoW %,GC $40+,GC $40+ WoW Δ,GC $40+ WoW %,Profitability_%,Profitability_% WoW Δ,Profitability_% WoW %,AOV,AOV WoW Δ,AOV WoW %,Total Orders,Total Orders WoW Δ,Total Orders WoW %,Orders Inf by Promo,Orders Inf by Promo WoW Δ,Orders Inf by Promo WoW %,Orders inf by Ads,Orders inf by Ads WoW Δ,Orders inf by Ads WoW %,Orders inf by both,Orders inf by both WoW Δ,Orders inf by both WoW %,Organic Orders,Organic Orders WoW Δ,Organic Orders WoW %,reco_kill_ads,reco_lower_basket,reco_kill_campaign,reco_campaign_ok,target_gc_bucket,final_recommendation,recommendation_priority,Recommendation
mcd+bican@theondemandcompany.com,3206,2026-05,5/25-5/31,2026-05-27,Wednesday,Late night,170.0,-60.4,-26.2,166.2,-46.6,-21.9,-2.0,1.0,33.3,-15.9,6.0,27.4,8.0,-5.0,-38.5,3.0,-4.0,-57.1,1.0,-2.0,-66.7,3.0,2.0,200.0,1.0,1.0,,1.0,-2.0,-66.7,0.0,0.0,,0.0,0.0,,97.8,5.4,5.8,21.2,3.5,19.8,8.0,-5.0,-38.5,1.0,-1.0,-50.0,0.0,0.0,,2.0,-1.0,-33.3,5.0,-3.0,-37.5,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,3206,2026-05,5/25-5/31,2026-05-27,Wednesday,Lunch,141.4,27.0,23.6,108.0,16.2,17.6,-3.0,-2.0,-200.0,-14.5,-6.0,-70.6,6.0,1.0,20.0,1.0,-1.0,-50.0,2.0,1.0,100.0,0.0,0.0,,0.0,-1.0,-100.0,3.0,1.0,50.0,0.0,0.0,,0.0,0.0,,76.4,-3.8,-4.7,23.6,0.7,3.1,6.0,1.0,20.0,0.0,-1.0,-100.0,0.0,0.0,,3.0,2.0,200.0,3.0,0.0,0.0,Y,N,Y,N,GC $25-30,High priority: kill ads and kill campaign,High,Kill Ads; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Afternoon,71.3,18.3,34.5,57.1,12.1,26.9,0.0,0.0,,-4.0,-4.0,,4.0,1.0,33.3,2.0,1.0,100.0,0.0,-1.0,-100.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,80.2,-4.7,-5.5,17.8,0.1,0.6,4.0,1.0,33.3,1.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Breakfast,301.4,-52.8,-14.9,285.4,30.0,11.7,-3.0,0.0,0.0,-13.9,8.5,37.9,22.0,0.0,0.0,13.0,2.0,18.2,6.0,0.0,0.0,2.0,-2.0,-50.0,1.0,-1.0,-50.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,94.7,22.6,31.3,13.7,-2.4,-14.9,22.0,0.0,0.0,0.0,-2.0,-100.0,0.0,0.0,,3.0,0.0,0.0,19.0,2.0,11.8,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Dinner,248.0,-23.1,-8.5,179.1,-30.4,-14.5,-4.0,-1.0,-33.3,-34.2,-10.1,-41.9,12.0,-3.0,-20.0,5.0,-4.0,-44.4,2.0,1.0,100.0,1.0,0.0,0.0,0.0,-1.0,-100.0,3.0,2.0,200.0,0.0,-1.0,-100.0,1.0,0.0,0.0,72.2,-5.1,-6.6,20.7,2.6,14.4,12.0,-3.0,-20.0,0.0,-2.0,-100.0,0.0,0.0,,4.0,1.0,33.3,8.0,-2.0,-20.0,Y,N,Y,N,GC $25-30,High priority: kill ads and kill campaign,High,Kill Ads; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Early morning,600.5,-66.8,-10.0,450.6,-133.6,-22.9,-5.0,5.9,54.1,-51.7,28.5,35.5,34.0,-15.0,-30.6,17.0,-10.0,-37.0,8.0,-4.0,-33.3,7.0,4.0,133.3,2.0,-6.0,-75.0,2.0,2.0,,1.0,-1.0,-50.0,0.0,0.0,,75.0,-12.6,-14.4,17.7,4.1,30.1,34.0,-15.0,-30.6,6.0,-2.0,-25.0,0.0,0.0,,5.0,-6.0,-54.5,23.0,-7.0,-23.3,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Late night,316.5,105.1,49.7,251.2,82.2,48.6,-1.0,1.0,50.0,-20.5,10.7,34.3,21.0,6.0,40.0,11.0,3.0,37.5,3.0,-3.0,-50.0,4.0,3.0,300.0,1.0,1.0,,2.0,2.0,,0.0,0.0,,0.0,0.0,,79.4,-0.5,-0.6,15.1,1.0,7.1,21.0,6.0,40.0,4.0,0.0,0.0,0.0,0.0,,1.0,-1.0,-50.0,16.0,7.0,77.8,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-29,Friday,Lunch,88.3,-64.6,-42.2,75.7,-38.3,-33.6,0.0,3.0,100.0,0.0,16.7,100.0,6.0,-3.0,-33.3,4.0,-2.0,-33.3,2.0,2.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,-2.0,-100.0,0.0,0.0,,0.0,0.0,,85.7,11.2,15.0,14.7,-2.3,-13.5,6.0,-3.0,-33.3,0.0,-1.0,-100.0,0.0,0.0,,0.0,-3.0,-100.0,6.0,1.0,20.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Afternoon,17.0,-93.3,-84.6,14.8,-73.2,-83.2,0.0,1.0,100.0,0.0,10.5,100.0,1.0,-5.0,-83.3,0.0,-1.0,-100.0,1.0,-2.0,-66.7,0.0,-2.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,87.4,7.6,9.5,17.0,-1.4,-7.6,1.0,-5.0,-83.3,0.0,-1.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,1.0,-3.0,-75.0,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Breakfast,111.3,-88.5,-44.3,96.7,-58.9,-37.9,-1.0,0.0,0.0,-14.0,-10.2,-268.4,9.0,-3.0,-25.0,5.0,-3.0,-37.5,0.0,-2.0,-100.0,3.0,1.0,50.0,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,86.9,9.0,11.6,12.4,-4.3,-25.7,9.0,-3.0,-25.0,2.0,2.0,,0.0,0.0,,1.0,0.0,0.0,6.0,-5.0,-45.5,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Dinner,235.3,71.0,43.2,172.5,32.0,22.8,-3.0,-3.0,,-23.5,-23.5,,11.0,2.0,22.2,5.0,3.0,150.0,2.0,-3.0,-60.0,1.0,0.0,0.0,2.0,1.0,100.0,1.0,1.0,,0.0,0.0,,1.0,1.0,,73.3,-12.2,-14.3,21.4,3.1,16.9,11.0,2.0,22.2,2.0,2.0,,0.0,0.0,,3.0,3.0,,6.0,-3.0,-33.3,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Early morning,3.9,3.9,,3.4,12.6,137.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,87.4,87.4,,3.9,3.9,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Late night,97.3,-81.4,-45.6,83.4,-61.8,-42.6,0.0,2.0,100.0,0.0,7.6,100.0,7.0,-5.0,-41.7,5.0,-3.0,-37.5,1.0,-2.0,-66.7,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,85.8,4.6,5.7,13.9,-1.0,-6.7,7.0,-5.0,-41.7,0.0,0.0,,0.0,0.0,,0.0,-2.0,-100.0,7.0,-3.0,-30.0,N,Y,Y,N,GC $15-20,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $15-20 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-25,Monday,Lunch,144.1,-42.9,-22.9,109.2,-32.0,-22.7,-2.0,0.0,0.0,-14.8,-2.9,-24.4,7.0,-4.0,-36.4,3.0,-1.0,-25.0,1.0,-4.0,-80.0,0.0,-1.0,-100.0,1.0,-1.0,-50.0,1.0,1.0,,1.0,1.0,,0.0,0.0,,75.8,0.3,0.4,20.6,3.6,21.2,7.0,-4.0,-36.4,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,4.0,-4.0,-50.0,N,N,Y,N,GC $25-30,Kill,Medium,Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Afternoon,77.3,-93.2,-54.7,62.5,-70.8,-53.1,0.0,1.0,100.0,-4.0,9.0,69.2,4.0,-5.0,-55.6,1.0,-1.0,-50.0,1.0,-2.0,-66.7,2.0,1.0,100.0,0.0,-2.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,80.8,2.6,3.3,19.3,0.4,2.1,4.0,-5.0,-55.6,1.0,-1.0,-50.0,0.0,0.0,,0.0,-1.0,-100.0,3.0,-3.0,-50.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Breakfast,409.8,103.8,33.9,309.5,95.3,44.5,-3.0,2.9,49.2,-28.0,-0.1,-0.4,21.0,5.0,31.2,8.0,0.0,0.0,6.0,2.0,50.0,4.0,4.0,,2.0,2.0,,1.0,-4.0,-80.0,0.0,0.0,,1.0,1.0,,75.5,5.5,7.9,19.5,0.4,2.1,21.0,5.0,31.2,3.0,3.0,,0.0,0.0,,3.0,-3.0,-50.0,15.0,5.0,50.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Dinner,167.5,-5.6,-3.2,118.6,-21.3,-15.2,-2.0,-2.0,,-13.0,-3.0,-30.0,9.0,-1.0,-10.0,4.0,1.0,33.3,4.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,-100.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,70.8,-10.0,-12.4,18.6,1.3,7.5,9.0,-1.0,-10.0,1.0,-1.0,-50.0,0.0,0.0,,2.0,2.0,,6.0,-2.0,-25.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Early morning,611.5,-165.1,-21.3,482.5,-130.6,-21.3,-2.0,1.0,33.3,-46.9,13.0,21.7,33.0,-6.0,-15.4,18.0,6.0,50.0,3.0,-8.0,-72.7,5.0,-2.0,-28.6,5.0,0.0,0.0,1.0,-2.0,-66.7,0.0,0.0,,1.0,0.0,0.0,78.9,0.0,0.0,18.5,-1.4,-7.0,33.0,-6.0,-15.4,9.0,-1.0,-10.0,0.0,0.0,,2.0,-1.0,-33.3,22.0,-4.0,-15.4,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Late night,290.1,13.2,4.8,225.7,13.1,6.2,-4.9,-0.9,-22.5,-27.1,-2.3,-9.3,17.0,2.0,13.3,9.0,2.0,28.6,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,50.0,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,0.0,,77.8,1.0,1.3,17.1,-1.4,-7.6,17.0,2.0,13.3,1.0,0.0,0.0,0.0,0.0,,5.0,1.0,25.0,11.0,1.0,10.0,Y,Y,N,Y,GC $20-25,Kill,Medium,"Kill Ads; Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-30,Saturday,Lunch,211.7,-32.6,-13.3,161.1,-14.4,-8.2,-2.0,3.0,60.0,-18.9,13.7,42.0,10.0,-1.0,-9.1,6.0,4.0,200.0,2.0,0.0,0.0,0.0,-1.0,-100.0,1.0,-2.0,-66.7,1.0,-2.0,-66.7,0.0,0.0,,1.0,1.0,,76.1,4.3,6.0,21.2,-1.0,-4.5,10.0,-1.0,-9.1,2.0,0.0,0.0,0.0,0.0,,2.0,-3.0,-60.0,6.0,2.0,50.0,N,Y,Y,N,GC $25-30,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Afternoon,137.3,-56.9,-29.3,106.4,-40.3,-27.5,-1.0,3.0,75.0,-19.0,-0.7,-3.8,8.0,0.0,0.0,5.0,3.0,150.0,1.0,-1.0,-50.0,2.0,1.0,100.0,0.0,0.0,,1.0,0.0,0.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,77.5,2.0,2.6,17.2,-7.1,-29.2,8.0,0.0,0.0,2.0,2.0,,0.0,0.0,,1.0,-3.0,-75.0,5.0,1.0,25.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Breakfast,380.0,-106.6,-21.9,287.0,-80.4,-21.9,-5.9,3.0,33.7,-39.7,5.8,12.7,20.0,-1.0,-4.8,10.0,5.0,100.0,2.0,-4.0,-66.7,3.0,2.0,200.0,2.0,-2.0,-50.0,1.0,-1.0,-50.0,1.0,0.0,0.0,1.0,-1.0,-50.0,75.5,0.0,0.0,19.0,-4.2,-18.1,20.0,-1.0,-4.8,3.0,2.0,200.0,0.0,0.0,,6.0,-3.0,-33.3,11.0,0.0,0.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Dinner,117.9,53.3,82.5,80.6,28.9,55.9,-2.0,-2.0,,-13.5,-9.5,-237.5,6.0,2.0,50.0,3.0,1.0,50.0,1.0,0.0,0.0,1.0,1.0,,0.0,-1.0,-100.0,2.0,2.0,,0.0,0.0,,0.0,0.0,,68.3,-11.6,-14.5,19.7,3.5,21.6,6.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,,3.0,0.0,0.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Early morning,678.4,125.2,22.6,484.3,91.1,23.2,-9.9,-4.0,-67.8,-71.0,-5.4,-8.2,32.0,3.0,10.3,14.0,-1.0,-6.7,6.0,2.0,50.0,5.0,0.0,0.0,4.0,-1.0,-20.0,6.0,3.0,100.0,0.0,0.0,,1.0,1.0,,71.4,0.3,0.4,21.2,2.1,11.0,32.0,3.0,10.3,6.0,-3.0,-33.3,0.0,0.0,,10.0,4.0,66.7,16.0,2.0,14.3,Y,N,Y,N,GC $25-30,High priority: kill ads and kill campaign,High,Kill Ads; Kill campaign (target bucket GC $25-30 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Late night,252.5,14.1,5.9,190.3,7.4,4.0,-4.0,-1.0,-33.3,-21.8,1.8,7.6,15.0,3.0,25.0,10.0,5.0,100.0,1.0,-2.0,-66.7,2.0,2.0,,1.0,1.0,,1.0,0.0,0.0,1.0,-2.0,-66.7,0.0,0.0,,75.4,-1.3,-1.7,16.8,-3.1,-15.6,15.0,3.0,25.0,1.0,-1.0,-50.0,0.0,0.0,,4.0,1.0,33.3,10.0,3.0,42.9,Y,Y,N,Y,GC $20-25,Kill,Medium,"Kill Ads; Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-31,Sunday,Lunch,117.9,-119.5,-50.3,95.1,-99.5,-51.1,-1.0,1.0,50.0,-5.0,26.4,84.1,6.0,-5.0,-45.5,2.0,-3.0,-60.0,2.0,1.0,100.0,1.0,-1.0,-50.0,0.0,-1.0,-100.0,0.0,-2.0,-100.0,0.0,-1.0,-100.0,1.0,1.0,,80.7,-1.3,-1.6,19.6,-2.0,-9.3,6.0,-5.0,-45.5,0.0,-3.0,-100.0,0.0,0.0,,1.0,-1.0,-50.0,5.0,-1.0,-16.7,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-28,Thursday,Afternoon,79.7,-69.1,-46.4,61.9,-45.5,-42.4,-1.0,1.0,50.0,-6.0,9.1,60.3,3.0,-1.0,-25.0,2.0,1.0,100.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,1.0,0.0,0.0,77.6,5.4,7.5,26.6,-10.6,-28.5,3.0,-1.0,-25.0,0.0,-1.0,-100.0,0.0,0.0,,1.0,-1.0,-50.0,2.0,1.0,100.0,N,Y,N,N,GC $30-35,Adjust promo,Low,Adjust promo to lower basket size
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-28,Thursday,Breakfast,275.2,180.6,190.9,206.5,132.8,180.2,-4.0,-2.0,-100.0,-26.2,-20.5,-359.6,16.0,10.0,166.7,7.0,3.0,75.0,4.0,3.0,300.0,0.0,0.0,,5.0,5.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,75.0,-2.9,-3.7,17.2,1.4,8.9,16.0,10.0,166.7,2.0,2.0,,0.0,0.0,,4.0,2.0,100.0,10.0,6.0,150.0,Y,N,N,Y,GC $20-25,Kill,Medium,"Kill Ads; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-28,Thursday,Dinner,308.8,-55.5,-15.2,223.2,-67.1,-23.1,-3.0,0.0,0.0,-34.8,-4.4,-14.5,11.0,-6.0,-35.3,3.0,0.0,0.0,2.0,-1.0,-33.3,1.0,-6.0,-85.7,3.0,2.0,200.0,1.0,0.0,0.0,0.0,-1.0,-100.0,2.0,1.0,100.0,72.3,-7.4,-9.3,28.1,6.7,31.3,11.0,-6.0,-35.3,4.0,1.0,33.3,0.0,0.0,,3.0,0.0,0.0,4.0,-7.0,-63.6,N,N,N,N,GC $30-35,No action,None,
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-28,Thursday,Late night,234.6,-116.6,-33.2,194.2,-79.2,-29.0,0.0,3.0,100.0,-14.0,14.2,50.4,14.0,-4.0,-22.2,7.0,-1.0,-12.5,3.0,0.0,0.0,3.0,-2.0,-40.0,0.0,-2.0,-100.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,82.8,4.9,6.3,16.8,-2.7,-13.8,14.0,-4.0,-22.2,3.0,0.0,0.0,0.0,0.0,,0.0,-3.0,-100.0,11.0,-1.0,-8.3,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-28,Thursday,Lunch,259.9,199.0,326.8,208.3,156.1,299.0,-1.0,-1.0,,-5.4,-5.4,,16.0,13.0,433.3,8.0,7.0,700.0,8.0,8.0,,1.0,-1.0,-50.0,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,80.1,-5.7,-6.6,16.2,-4.1,-20.2,16.0,13.0,433.3,0.0,0.0,,0.0,0.0,,1.0,1.0,,15.0,12.0,400.0,N,Y,Y,N,GC $20-25,Kill,Medium,Adjust promo to lower basket size; Kill campaign (target bucket GC $20-25 WoW Δ < 0)
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-26,Tuesday,Afternoon,252.6,231.2,1080.4,170.5,151.8,811.8,-2.0,-2.0,,-15.2,-15.2,,11.0,10.0,1000.0,6.0,6.0,,0.0,0.0,,2.0,1.0,100.0,2.0,2.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,67.5,-19.9,-22.8,23.0,1.6,7.5,11.0,10.0,1000.0,1.0,1.0,,0.0,0.0,,2.0,2.0,,8.0,7.0,700.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-26,Tuesday,Breakfast,130.3,-9.8,-7.0,107.5,7.2,7.2,-1.0,2.0,66.7,-4.0,13.7,77.4,8.0,2.0,33.3,4.0,1.0,33.3,2.0,2.0,,1.0,1.0,,1.0,-2.0,-66.7,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,82.5,10.9,15.2,16.3,-7.1,-30.3,8.0,2.0,33.3,0.0,-1.0,-100.0,0.0,0.0,,1.0,-2.0,-66.7,7.0,5.0,250.0,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-26,Tuesday,Dinner,142.0,-8.2,-5.5,110.0,-12.5,-10.2,0.0,1.0,100.0,-4.0,1.6,28.6,9.0,1.0,12.5,4.0,1.0,33.3,2.0,-1.0,-33.3,3.0,2.0,200.0,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,0.0,0.0,,77.5,-4.0,-4.9,15.8,-3.0,-16.0,9.0,1.0,12.5,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,8.0,1.0,14.3,N,Y,N,Y,GC $20-25,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/18-5/24,2026-05-19,Tuesday,Early morning,0.0,0.0,,0.0,10.9,100.0,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,-3.0,-100.0,N,N,N,Y,GC $15-20,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-26,Tuesday,Late night,173.7,49.0,39.3,124.8,33.2,36.2,-4.9,-2.9,-145.0,-21.5,-13.0,-152.9,8.0,0.0,0.0,3.0,-3.0,-50.0,1.0,1.0,,0.0,-1.0,-100.0,1.0,0.0,0.0,3.0,2.0,200.0,0.0,0.0,,0.0,0.0,,71.8,-1.7,-2.3,21.7,6.1,39.1,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,3.0,150.0,3.0,-3.0,-50.0,Y,N,N,Y,GC $25-30,Kill,Medium,"Kill Ads; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-26,Tuesday,Lunch,95.0,-23.0,-19.5,87.1,-3.1,-3.4,0.0,2.0,100.0,-4.0,6.0,60.0,5.0,-3.0,-37.5,3.0,-3.0,-50.0,1.0,0.0,0.0,3.0,2.0,200.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,91.7,15.3,20.0,19.0,4.2,28.4,5.0,-3.0,-37.5,1.0,0.0,0.0,0.0,0.0,,0.0,-2.0,-100.0,4.0,-1.0,-20.0,N,N,N,Y,GC $20-25,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Afternoon,66.6,-11.5,-14.7,53.2,-9.3,-14.9,0.0,1.0,100.0,-4.0,-0.1,-2.6,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,-1.0,-100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,79.9,-0.2,-0.2,13.3,-2.3,-14.7,5.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,-1.0,-100.0,4.0,0.0,0.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Breakfast,272.9,206.7,312.2,209.2,153.0,272.2,-4.0,-4.0,,-22.8,-22.8,,12.0,7.0,140.0,3.0,-1.0,-25.0,3.0,2.0,200.0,2.0,2.0,,2.0,2.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,76.7,-8.2,-9.7,22.7,9.5,72.0,12.0,7.0,140.0,1.0,1.0,,0.0,0.0,,4.0,4.0,,7.0,2.0,40.0,N,N,N,Y,GC $25-30,Continue,Info,"Continue, campaign working fine"
mcd+bican@theondemandcompany.com,493,2026-05,5/25-5/31,2026-05-27,Wednesday,Dinner,83.4,-120.1,-59.0,71.6,-83.6,-53.9,0.0,3.0,100.0,0.0,19.1,100.0,6.0,-4.0,-40.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,-1.0,-100.0,0.0,0.0,,85.8,9.5,12.5,13.9,-6.4,-31.5,6.0,-4.0,-40.0,0.0,-1.0,-100.0,0.0,0.0,,0.0,-3.0,-100.0,6.0,0.0,0.0,N,Y,N,Y,GC $15-20,Adjust promo,Low,"Adjust promo to lower basket size; Continue, campaign working fine"
